イベント日,アナスロ店舗名,平均G数,平均差枚,総台数,都道府県,一般並び(スロ),並び人数(スロ),土日
2023-05-05,ライブガーデン幸手権現堂,4571.4838709677415,-23.88888888888889,279,埼玉県,68.0,171.0,0
2023-05-05,リッチランド,2584.204778156997,-37.0580204778157,293,神奈川県,10.0,22.0,0
2023-05-06,SAP草加,5413.422330097087,-24.483009708737864,412,埼玉県,82.0,166.0,1
2023-05-06,ジアスセンター南,3709.450236966825,-88.62559241706161,211,神奈川県,15.0,84.0,1
2023-05-06,ニュークラウン川越2号店,3717.9508196721313,-220.39344262295083,183,埼玉県,19.0,34.0,1
2023-05-06,パラッツォ川越店,2767.228125,-352.334375,320,埼玉県,44.0,67.0,1
2023-05-06,パラッツォ志津店,2859.5882352941176,-202.9757785467128,289,千葉県,49.0,40.0,1
2023-05-06,パールショップともえ松戸店,4783.0,47.71028037383178,428,千葉県,143.0,541.0,1
2023-05-06,マルハン入間店,3736.9962962962964,-102.96296296296296,270,埼玉県,76.0,133.0,1
2023-05-06,マルハン川口店,4269.933566433567,-23.776223776223777,286,埼玉県,38.0,144.0,1
2023-05-06,マルハン川越店,5383.040268456376,-150.33557046979865,298,埼玉県,165.0,228.0,1
2023-05-06,マルハン所沢店,3154.4217391304346,-258.69565217391306,230,埼玉県,67.0,88.0,1
2023-05-06,マルハン相模原店,6008.480263157895,99.01315789473684,304,神奈川県,83.0,294.0,1
2023-05-06,マルハン蒲田駅東店,4797.2891891891895,-2.1621621621621623,370,東京都,100.0,264.0,1
2023-05-06,ミリオン習志野店,3094.11875,-73.45625,160,千葉県,30.0,20.0,1
2023-05-06,第一プラザ霞ヶ関店,3724.3714285714286,-312.8357142857143,140,埼玉県,36.0,66.0,1
2023-05-07,BIG,4190.368421052632,-116.49845201238391,323,,,,1
2023-05-07,PIA上野,5140.419607843137,331.078431372549,255,東京都,100.0,433.0,1
2023-05-07,クリエ十日市場店,2130.6444444444446,-157.80277777777778,360,神奈川県,42.0,23.0,1
2023-05-07,グランキコーナ相模原店,5349.936863543789,-56.19551934826884,491,神奈川県,117.0,389.0,1
2023-05-07,ジュラク王子店,2907.1128608923887,3.2309711286089238,381,東京都,59.0,60.0,1
2023-05-07,パラッツォ川越店,2555.246875,-93.165625,320,埼玉県,67.0,57.0,1
2023-05-07,パールショップともえセンター南店,4525.786283891547,-175.14194577352472,627,神奈川県,170.0,414.0,1
2023-05-07,マルハン深谷店,4098.427777777778,-148.33333333333334,180,埼玉県,91.0,207.0,1
2023-05-07,メルヘンワールド足利店,3368.02,89.895,400,栃木県,30.0,161.0,1
2023-05-07,リッチランド,2282.853242320819,18.887372013651877,293,神奈川県,20.0,20.0,1
2023-05-07,王子龍龍,2582.8634920634922,131.94603174603174,315,東京都,24.0,66.0,1
2023-05-08,ZAP,4666.096153846154,-102.56410256410257,156,,,,0
2023-05-08,アスカ熊谷店,3898.2820512820513,276.73846153846154,195,埼玉県,38.0,92.0,0
2023-05-08,アスカ狭山店,3069.258333333333,-116.075,240,埼玉県,42.0,80.0,0
2023-05-08,アビバ海老名店,1995.9310344827586,-134.2183908045977,348,神奈川県,48.0,19.0,0
2023-05-08,ジュラク王子店,4843.01312335958,-106.14698162729658,381,東京都,33.0,298.0,0
2023-05-08,チャンピオン田名店,2278.8571428571427,-41.351190476190474,168,神奈川県,16.0,23.0,0
2023-05-08,パールショップともえセンター南店,2890.7862595419847,-278.95114503816797,655,神奈川県,38.0,108.0,0
2023-05-08,マルハン綾瀬上土棚店,2029.4684684684685,-54.054054054054056,222,神奈川県,10.0,12.0,0
2023-05-08,マルハン都筑店,4179.365921787709,-72.90502793296089,358,神奈川県,55.0,108.0,0
2023-05-08,楽園相模原店,5104.319266055046,82.0605504587156,545,神奈川県,85.0,415.0,0
2023-05-08,第一プラザ西浦和店,2874.625,-366.30263157894734,152,埼玉県,20.0,100.0,0
2023-05-09,BIG,2917.1171171171172,8.39039039039039,333,,,,0
2023-05-09,KING,1777.5418994413408,24.078212290502794,358,,,,0
2023-05-09,MGM小山本郷店,2790.3380281690143,110.2450704225352,355,栃木県,35.0,50.0,0
2023-05-09,クリエ十日市場店,2791.677777777778,-96.42222222222222,360,神奈川県,57.0,175.0,0
2023-05-09,ニュークラウン川越2号店,4812.978142076503,102.27322404371584,183,埼玉県,15.0,139.0,0
2023-05-09,パラッツォ川越店,2160.184375,-86.46875,320,埼玉県,42.0,57.0,0
2023-05-09,ピーアーク相模原,1898.4710743801652,,363,神奈川県,22.0,18.0,0
2023-05-09,マルハンメガシティ横浜町田,4019.0457875457873,110.07326007326007,546,神奈川県,64.0,246.0,0
2023-05-09,マルハン橋本台店,2803.2535714285714,-82.14285714285714,280,神奈川県,26.0,25.0,0
2023-05-09,ミリオン習志野店,2053.79375,-98.8625,160,千葉県,15.0,15.0,0
2023-05-10,イーグルNO.1,965.1929824561404,-114.60526315789474,114,千葉県,30.0,40.0,0
2023-05-10,パールショップともえ成田969,2879.460431654676,-145.0695443645084,417,千葉県,42.0,94.0,0
2023-05-10,ミリオン習志野店,1884.6875,41.175,160,千葉県,30.0,25.0,0
2023-05-11,アビバ関内,4038.9779874213837,33.66352201257862,318,神奈川県,54.0,153.0,0
2023-05-11,グランキコーナ相模原店,7224.340122199593,312.89205702647655,491,神奈川県,70.0,699.0,0
2023-05-11,サンパレス環七大杉店,2047.9059233449477,73.4390243902439,287,東京都,58.0,19.0,0
2023-05-11,ジュラク王子店,3182.02624671916,68.53805774278216,381,東京都,20.0,110.0,0
2023-05-11,パラッツォ船橋店,2608.320699708455,-201.31778425655978,343,千葉県,51.0,39.0,0
2023-05-11,パールショップともえセンター南店,2932.719083969466,38.038167938931295,655,神奈川県,56.0,150.0,0
2023-05-11,パールショップともえ大和560,833.0595744680851,-18.948936170212765,235,神奈川県,6.0,6.0,0
2023-05-11,ピーアーク相模原,2295.5840220385676,,363,神奈川県,27.0,36.0,0
2023-05-11,ピーアーク相模大野,3784.8333333333335,,456,神奈川県,45.0,268.0,0
2023-05-11,マルハン川崎桜本店,3306.77,-214.5,400,神奈川県,33.0,23.0,0
2023-05-11,マルハン橋本台店,4222.792857142857,192.14285714285714,280,神奈川県,48.0,113.0,0
2023-05-11,マルハン相模原店,3984.0526315789475,302.30263157894734,304,神奈川県,28.0,92.0,0
2023-05-11,マルハン館林店,1872.815,-39.0,200,群馬県,15.0,7.0,0
2023-05-11,ミリオン習志野店,1628.9125,-81.3375,160,千葉県,10.0,10.0,0
2023-05-11,メルヘンワールド足利店,3492.6875,376.53,400,栃木県,30.0,239.0,0
2023-05-12,SuperBOSS,2342.59765625,73.94921875,256,栃木県,31.0,14.0,0
2023-05-12,せんげん台DUO,2828.7476635514017,-115.35046728971963,214,埼玉県,19.0,61.0,0
2023-05-12,アビバ関内,3313.5377358490564,74.48113207547169,318,神奈川県,40.0,68.0,0
2023-05-12,サンパレス環七大杉店,3109.8885017421603,22.993031358885016,287,東京都,41.0,104.0,0
2023-05-12,ジアス上大岡,4366.145098039216,-65.47450980392156,255,神奈川県,30.0,73.0,0
2023-05-12,パールショップともえセンター南店,2928.7053435114503,-92.05343511450381,655,神奈川県,35.0,66.0,0
2023-05-12,ピーアークおゆみ野,2161.763736263736,-90.51098901098901,182,千葉県,16.0,11.0,0
2023-05-12,ミリオン習志野店,2000.10625,-137.84375,160,千葉県,15.0,8.0,0
2023-05-13,SuperBOSS,3137.20703125,59.2109375,256,栃木県,44.0,41.0,1
2023-05-13,WonderBOSS,3205.08,15.04,200,栃木県,15.0,25.0,1
2023-05-13,クリエ十日市場店,2358.8944444444446,-239.13055555555556,360,神奈川県,28.0,27.0,1
2023-05-13,グランドオータ厚木店,4210.031468531469,-353.6958041958042,286,神奈川県,146.0,63.0,1
2023-05-13,サンラッキー中央林間店,,-224.9090909090909,176,東京都,8.0,16.0,1
2023-05-13,サンラッキー市川店,3726.0405405405404,-5.016891891891892,296,千葉県,42.0,41.0,1
2023-05-13,ジアスセンター南,3010.9478672985783,85.12322274881517,211,神奈川県,22.0,103.0,1
2023-05-13,パラッツォ湘南台店,2117.1756097560974,-141.60487804878048,205,神奈川県,10.0,16.0,1
2023-05-13,パールショップともえ川越店,3954.464285714286,-65.36309523809524,336,埼玉県,92.0,132.0,1
2023-05-13,パールショップともえ市原店,4322.676829268293,105.75914634146342,328,千葉県,69.0,388.0,1
2023-05-13,ピーアーク千葉駅前,3660.8347826086956,-402.99710144927536,345,千葉県,1.0,63.0,1
2023-05-13,マルハンメガシティ横浜町田,5188.298534798535,-154.3956043956044,546,神奈川県,97.0,508.0,1
2023-05-13,マルハン上里店,3160.7649253731342,-9.701492537313433,268,埼玉県,115.0,100.0,1
2023-05-13,マルハン入間店,4124.0888888888885,-154.07407407407408,270,埼玉県,76.0,129.0,1
2023-05-13,マルハン厚木北店,5581.725146198831,-9.35672514619883,342,神奈川県,122.0,227.0,1
2023-05-13,マルハン大山店,2780.872807017544,48.24561403508772,228,東京都,15.0,47.0,1
2023-05-13,マルハン大間々店,2538.8872180451126,-172.5563909774436,266,群馬県,40.0,55.0,1
2023-05-13,マルハン川口店,3986.7909407665506,25.087108013937282,287,埼玉県,24.0,118.0,1
2023-05-13,マルハン川越店,4908.258389261745,101.00671140939598,298,埼玉県,119.0,164.0,1
2023-05-13,マルハン平塚店,3602.294605809129,-75.93360995850622,241,神奈川県,27.0,70.0,1
2023-05-13,マルハン所沢店,2907.8888888888887,-158.5185185185185,270,埼玉県,48.0,68.0,1
2023-05-13,マルハン相模原店,5592.388157894737,29.605263157894736,608,神奈川県,84.0,230.0,1
2023-05-13,マルハン相模原店,5592.388157894737,29.605263157894736,608,神奈川県,22.0,44.0,1
2023-05-13,マルハン都筑店,4811.7793296089385,-67.59776536312849,358,神奈川県,70.0,131.0,1
2023-05-13,ヴィーナス東金店,1488.95,-228.575,160,千葉県,27.0,9.0,1
2023-05-14,MGM小山本郷店,4115.968926553673,-104.27401129943503,354,栃木県,90.0,79.0,1
2023-05-14,SuperBOSS,3612.38671875,119.859375,256,栃木県,44.0,54.0,1
2023-05-14,グランドオータ瀬谷店,3651.2118226600987,,406,神奈川県,38.0,156.0,1
2023-05-14,チャレンジャー野津田店,2896.0558823529414,-63.61470588235294,340,東京都,193.0,40.0,1
2023-05-14,パラッツォ湘南台店,2008.8390243902438,-246.65853658536585,205,神奈川県,10.0,18.0,1
2023-05-14,パラッツォ鳩ヶ谷店,4730.864721485411,-47.50928381962865,754,埼玉県,180.0,743.0,1
2023-05-14,マルハン伊勢崎店,3643.7138554216867,-210.84337349397592,332,群馬県,70.0,102.0,1
2023-05-14,マルハン厚木店,4419.694323144105,-2.6200873362445414,229,神奈川県,5.0,188.0,1
2023-05-14,リッチランド,2058.777027027027,-67.2804054054054,296,神奈川県,10.0,28.0,1
2023-05-14,出玉王田無店,4075.02,206.13,300,東京都,18.0,316.0,1
2023-05-14,虹のある街北本店,2116.5733333333333,69.98666666666666,150,埼玉県,15.0,36.0,1
2023-05-15,アビバ関内,3232.883647798742,-147.38679245283018,318,神奈川県,34.0,76.0,0
2023-05-15,パールショップともえセンター南店,3128.096183206107,-20.691603053435113,655,神奈川県,86.0,124.0,0
2023-05-15,リッチランド,1505.9087837837837,-52.09121621621622,296,神奈川県,5.0,6.0,0
2023-05-15,楽園川崎店,3378.907142857143,-59.64047619047619,420,神奈川県,12.0,33.0,0
2023-05-15,楽園相模原店,5320.045871559633,102.17247706422019,545,神奈川県,85.0,382.0,0
2023-05-16,MGM小山本郷店,5702.438547486034,276.56145251396646,358,栃木県,50.0,400.0,0
2023-05-16,ジャムフレンドクラブ日高,4495.385,-8.645,200,埼玉県,30.0,150.0,0
2023-05-16,ジャムフレンドクラブ朝霞店,5328.214285714285,734.7563025210084,238,埼玉県,47.0,393.0,0
2023-05-16,ジャラン谷在家店,4528.513513513513,197.40540540540542,111,東京都,19.0,83.0,0
2023-05-16,パールショップともえ富里802,3685.520123839009,149.61609907120743,323,千葉県,73.0,174.0,0
2023-05-16,パールショップともえ松戸店,3800.320093457944,85.83878504672897,428,千葉県,46.0,294.0,0
2023-05-16,ミリオン習志野店,2167.55625,19.9375,160,千葉県,20.0,20.0,0
2023-05-17,PIA上野,5104.380392156862,4.870588235294117,255,東京都,45.0,400.0,0
2023-05-17,PIA柏,3813.7259475218657,-41.08454810495627,343,,,,0
2023-05-17,PIA町田新館,4667.979274611399,498.51295336787564,386,東京都,45.0,300.0,0
2023-05-17,ZAP,4810.717948717948,63.57051282051282,156,,,,0
2023-05-17,グランキコーナ相模原店,4684.059063136457,-11.132382892057027,491,神奈川県,54.0,193.0,0
2023-05-17,ジュラク王子店,2471.3385826771655,-45.76902887139108,381,東京都,15.0,53.0,0
2023-05-17,パールショップともえセンター南店,3272.2946564885497,-187.8030534351145,655,神奈川県,55.0,297.0,0
2023-05-17,マルハン深谷店,3194.027777777778,-70.55555555555556,180,埼玉県,35.0,98.0,0
2023-05-17,メルヘンワールド足利店,1567.1525,165.2175,400,栃木県,40.0,23.0,0
2023-05-17,楽園川崎店,3444.1484918793503,49.61020881670534,431,神奈川県,17.0,59.0,0
2023-05-17,王子龍龍,1892.7345679012346,55.47530864197531,324,東京都,13.0,39.0,0
2023-05-17,虹のある街北本店,1534.0133333333333,-39.24666666666667,150,埼玉県,18.0,40.0,0
2023-05-18,ZAP,4036.5897435897436,-168.69871794871796,156,,,,0
2023-05-18,アスカ熊谷店,2808.8,-248.94871794871796,195,埼玉県,32.0,73.0,0
2023-05-18,アスカ狭山店,2723.2875,17.995833333333334,240,埼玉県,40.0,81.0,0
2023-05-18,ジュラク王子店,4681.564304461942,197.70603674540683,381,東京都,25.0,321.0,0
2023-05-18,チャンピオン田名店,2356.6785714285716,7.904761904761905,168,神奈川県,16.0,17.0,0
2023-05-18,マルハン綾瀬上土棚店,2276.891891891892,-237.38738738738738,222,神奈川県,6.0,19.0,0
2023-05-18,ミュー川口芝店,2576.6502732240438,-166.04918032786884,183,埼玉県,54.0,86.0,0
2023-05-19,KING,2074.402777777778,80.61666666666666,360,,,,0
2023-05-19,SAP草加,3719.3228155339807,-175.7766990291262,412,埼玉県,55.0,79.0,0
2023-05-19,ジアス上大岡,5978.458823529411,-34.9921568627451,255,神奈川県,35.0,277.0,0
2023-05-19,ニュークラウン川越2号店,4766.327868852459,-104.81967213114754,183,埼玉県,10.0,132.0,0
2023-05-19,パラッツォ川越店,1998.91875,-196.31875,320,埼玉県,30.0,19.0,0
2023-05-19,パールショップともえセンター南店,2892.108396946565,-92.92213740458016,655,神奈川県,48.0,59.0,0
2023-05-19,パールショップともえ八日市場店,2616.1558823529413,128.67352941176472,340,千葉県,16.0,25.0,0
2023-05-19,パールショップともえ川越店,3545.3779069767443,-171.72383720930233,344,埼玉県,48.0,138.0,0
2023-05-19,パールショップともえ成田969,4776.529976019185,-159.9664268585132,417,千葉県,67.0,309.0,0
2023-05-19,パールショップともえ松戸店,3115.2616822429904,185.88317757009347,428,千葉県,48.0,180.0,0
2023-05-19,パールショップともえ稲毛長沼店,3732.8863636363635,45.1198347107438,484,千葉県,70.0,350.0,0
2023-05-19,ピーアーク相模原,2129.818181818182,,363,神奈川県,30.0,25.0,0
2023-05-19,マルハンメガシティ横浜町田,3691.661172161172,85.34798534798534,546,神奈川県,48.0,206.0,0
2023-05-19,マルハン橋本台店,3097.0607142857143,-198.21428571428572,280,神奈川県,71.0,199.0,0
2023-05-19,ミリオン習志野店,1906.55,-173.50625,160,千葉県,15.0,10.0,0
2023-05-19,楽園南越谷店,2560.867697594502,-163.2164948453608,582,埼玉県,21.0,86.0,0
2023-05-20,パラッツォ川越店,2725.509375,-109.315625,320,埼玉県,119.0,45.0,1
2023-05-20,パラッツォ蕨店,4849.322033898305,-216.00677966101694,295,埼玉県,71.0,228.0,1
2023-05-20,パールショップともえ川越店,3962.3517441860463,49.96511627906977,344,埼玉県,82.0,137.0,1
2023-05-20,パールショップともえ市原店,3110.4634146341464,-148.1798780487805,328,千葉県,67.0,108.0,1
2023-05-20,ピーアーク千葉駅前,3963.805797101449,-130.0608695652174,345,千葉県,1.0,78.0,1
2023-05-20,マルハン入間店,4009.703703703704,72.22222222222223,270,埼玉県,74.0,117.0,1
2023-05-20,マルハン大山店,2682.407894736842,167.10526315789474,228,東京都,16.0,51.0,1
2023-05-20,マルハン川口店,3889.2157534246576,82.53424657534246,292,埼玉県,16.0,137.0,1
2023-05-20,マルハン川越店,4835.197986577181,61.07382550335571,298,埼玉県,95.0,145.0,1
2023-05-20,マルハン所沢店,3297.973913043478,-32.17391304347826,230,埼玉県,51.0,79.0,1
2023-05-20,マルハン相模原店,5770.0,-256.25,608,神奈川県,60.0,249.0,1
2023-05-20,マルハン相模原店,5770.0,-256.25,608,神奈川県,32.0,35.0,1
2023-05-20,マルハン蒲田駅東店,5397.4567567567565,176.75675675675674,370,東京都,155.0,347.0,1
2023-05-20,マルハン鶴見店,5992.680288461538,-28.125,416,神奈川県,152.0,435.0,1
2023-05-20,マルハン黒磯店,4127.1125,141.875,160,栃木県,10.0,23.0,1
2023-05-21,アビバアネックス・スクエア店,4590.712074303406,-133.46749226006193,323,神奈川県,65.0,240.0,1
2023-05-21,アビバ海老名店,5138.847701149425,172.41379310344828,348,神奈川県,137.0,430.0,1
2023-05-21,アビバ湘南台店,5105.269461077844,-92.90419161676647,501,神奈川県,230.0,600.0,1
2023-05-21,アビバ関内,4856.713836477988,-33.257861635220124,318,神奈川県,118.0,298.0,1
2023-05-21,アビバ鶴見店,5204.666666666667,-20.225988700564972,177,神奈川県,92.0,358.0,1
2023-05-21,ウエスタン環七南葛西店,3688.2281553398057,-264.9757281553398,206,東京都,40.0,67.0,1
2023-05-21,パラッツォ船橋店,3705.0845481049564,-242.6793002915452,343,千葉県,85.0,117.0,1
2023-05-21,パールショップともえ松戸店,2483.4742990654204,-294.17289719626166,428,千葉県,75.0,89.0,1
2023-05-21,マルハン厚木店,4459.519650655022,65.93886462882097,229,神奈川県,5.0,200.0,1
2023-05-21,ライブガーデン上尾スロット館,4051.6372549019607,63.95424836601307,306,埼玉県,29.0,149.0,1
2023-05-21,ライブガーデン佐野スロット店,2830.900900900901,353.4099099099099,222,栃木県,30.0,109.0,1
2023-05-21,リッチランド,3000.050675675676,-217.54054054054055,296,神奈川県,19.0,86.0,1
2023-05-21,楽園相模原店,6268.862385321101,-224.80550458715595,545,神奈川県,120.0,700.0,1
2023-05-21,第一プラザみずほ台店,4239.574468085107,8.553191489361701,188,埼玉県,72.0,213.0,1
2023-05-22,BIG,2672.027027027027,-30.243243243243242,333,,,,0
2023-05-22,アビバ海老名店,1762.7442528735633,-185.49425287356323,348,神奈川県,37.0,25.0,0
2023-05-22,グランキコーナ相模原店,7046.853360488798,195.47657841140528,491,神奈川県,97.0,692.0,0
2023-05-22,サンパレス環七大杉店,3136.1811846689898,138.86759581881532,287,東京都,28.0,110.0,0
2023-05-22,ジュラク王子店,3449.4146981627296,117.96850393700787,381,東京都,25.0,128.0,0
2023-05-22,パールショップともえ淵野辺店,1460.84,69.225,200,神奈川県,11.0,1.0,0
2023-05-22,ピーアーク松原,2946.875,103.38586956521739,184,埼玉県,28.0,54.0,0
2023-05-22,ピーアーク相模大野,3674.1008771929824,,456,神奈川県,42.0,242.0,0
2023-05-22,マルハン相模原店,4607.690789473684,4.276315789473684,304,神奈川県,86.0,319.0,0
2023-05-22,マルハン茅ヶ崎店,5442.31,-81.0,200,神奈川県,39.0,187.0,0
2023-05-22,マルハン鶴見店,3609.8365384615386,-85.33653846153847,416,神奈川県,80.0,159.0,0
2023-05-22,メビウス西川口店,982.6723163841808,-60.24293785310734,177,埼玉県,24.0,16.0,0
2023-05-22,メルヘンワールド足利店,3525.1075,193.3625,400,栃木県,19.0,324.0,0
2023-05-23,KING,2246.9098591549296,-74.89859154929577,355,,,,0
2023-05-23,MGM小山本郷店,2866.6111111111113,209.45833333333334,360,栃木県,60.0,45.0,0
2023-05-23,アムディ野田,1240.0375,-58.920833333333334,240,千葉県,15.0,39.0,0
2023-05-23,ピーアーク相模原,2104.0413223140495,,363,神奈川県,21.0,32.0,0
2023-05-23,マルハンメガシティ横浜町田,3883.018315018315,-247.98534798534797,546,神奈川県,52.0,174.0,0
2023-05-23,マルハン橋本台店,3056.7714285714287,42.857142857142854,280,神奈川県,19.0,14.0,0
2023-05-24,ビックディッパー新橋1号店,3778.661231884058,190.69021739130434,552,東京都,25.0,215.0,0
2023-05-24,リッチランド,1605.3885135135135,-97.61824324324324,296,神奈川県,9.0,16.0,0
2023-05-24,出玉王田無店,3360.9966666666664,172.72,300,東京都,18.0,201.0,0
2023-05-24,虹のある街北本店,2225.28,-33.16,150,埼玉県,25.0,76.0,0
2023-05-25,123横浜西口店,6471.740963855422,,332,神奈川県,17.0,424.0,0
2023-05-25,アビバ関内,3080.1006289308175,-110.51572327044025,318,神奈川県,27.0,58.0,0
2023-05-25,チャレンジャー野津田店,2975.964705882353,40.752941176470586,340,東京都,193.0,31.0,0
2023-05-25,パラッツォ蕨店,2822.871186440678,-317.1966101694915,295,埼玉県,29.0,45.0,0
2023-05-25,ピーアークおゆみ野,3240.703296703297,38.082417582417584,182,千葉県,25.0,38.0,0
2023-05-25,マルハン深谷店,2906.6055555555554,67.22222222222223,180,埼玉県,20.0,49.0,0
2023-05-25,ライブガーデン栃木本店,5377.581818181819,153.10545454545453,275,栃木県,36.0,211.0,0
2023-05-25,リッチランド,1101.706081081081,-108.70945945945945,296,神奈川県,8.0,2.0,0
2023-05-26,ジアス上大岡,3958.7450980392155,-260.62745098039215,255,神奈川県,31.0,54.0,0
2023-05-26,ジャムフレンドクラブ日高,3901.435,112.49,200,埼玉県,30.0,100.0,0
2023-05-26,ジャムフレンドクラブ朝霞店,5332.785714285715,477.7352941176471,238,埼玉県,30.0,408.0,0
2023-05-26,スーパーライブガーデン小山喜沢店,5107.708333333333,136.85416666666666,432,栃木県,80.0,334.0,0
2023-05-26,パールショップともえ松戸店,3817.11214953271,190.54906542056074,428,千葉県,40.0,301.0,0
2023-05-26,ミリオン習志野店,1804.85625,-25.59375,160,千葉県,20.0,5.0,0
2023-05-26,楽園川崎店,3692.0951276102087,-196.2784222737819,431,神奈川県,20.0,46.0,0
2023-05-27,PIA柏,4756.364431486881,-174.18950437317784,343,,,,1
2023-05-27,SuperBOSS,3638.67578125,-76.34375,256,栃木県,39.0,57.0,1
2023-05-27,WonderBOSS,3180.665,253.235,200,栃木県,27.0,21.0,1
2023-05-27,せんげん台DUO,2662.9234234234236,-115.03603603603604,222,埼玉県,21.0,43.0,1
2023-05-27,つばめザ・ブーム,3200.740350877193,196.3438596491228,285,栃木県,51.0,45.0,1
2023-05-27,みずほ台UNO,3517.290476190476,-9.790476190476191,210,埼玉県,38.0,38.0,1
2023-05-27,アスカ狭山店,1792.2845188284518,37.85355648535565,239,埼玉県,70.0,29.0,1
2023-05-27,アビバ海老名店,3872.4224137931033,-7.82183908045977,348,神奈川県,100.0,173.0,1
2023-05-27,キコーナ小田原扇町店,4980.4,-202.3625,240,神奈川県,39.0,213.0,1
2023-05-27,クリエ十日市場店,2330.1833333333334,-200.88888888888889,360,神奈川県,20.0,26.0,1
2023-05-27,グランキコーナ相模原店,5464.4663951120165,-132.23421588594704,491,神奈川県,105.0,507.0,1
2023-05-27,ジュラク王子店,3450.9736842105262,143.45526315789473,380,東京都,34.0,74.0,1
2023-05-27,ニュークラウン川越2号店,3889.874316939891,-276.8142076502732,183,埼玉県,14.0,37.0,1
2023-05-27,パラッツォ川越店,3190.584375,-97.965625,320,埼玉県,59.0,105.0,1
2023-05-27,パールショップともえセンター南店,4924.381679389313,-213.77251908396946,655,神奈川県,90.0,532.0,1
2023-05-27,ピーアーク千葉駅前,3582.68115942029,-414.22028985507245,345,千葉県,4.0,113.0,1
2023-05-27,ピーアーク相模原,2836.9586776859505,,363,神奈川県,32.0,96.0,1
2023-05-27,マルハン倉賀野店,3573.72,3.0,200,群馬県,148.0,52.0,1
2023-05-27,マルハン入間店,5555.155555555555,-8.518518518518519,270,埼玉県,115.0,314.0,1
2023-05-27,マルハン川口店,5077.171232876713,0.3424657534246575,292,埼玉県,16.0,297.0,1
2023-05-27,マルハン所沢店,4795.156521739131,-139.56521739130434,230,埼玉県,114.0,266.0,1
2023-05-27,マルハン相模原店,5525.292763157895,-83.55263157894737,304,神奈川県,26.0,29.0,1
2023-05-27,マルハン都筑店,5460.340782122905,-232.68156424581005,358,神奈川県,75.0,310.0,1
2023-05-27,メルヘンワールド足利店,3052.02,204.98,400,栃木県,35.0,107.0,1
2023-05-27,上尾UNO,3343.4774774774774,209.82282282282281,333,埼玉県,33.0,104.0,1
2023-05-27,上福岡UNO,3944.0273224043717,-128.72131147540983,183,埼玉県,54.0,41.0,1
2023-05-27,北越谷UNO,3122.581730769231,33.20673076923077,208,埼玉県,35.0,29.0,1
2023-05-27,朝霞UNO,2746.175531914894,218.23936170212767,188,埼玉県,14.0,35.0,1
2023-05-27,楽園川崎店,6633.522041763341,-189.77030162412993,431,神奈川県,43.0,372.0,1
2023-05-27,王子龍龍,2621.0858895705524,83.2638036809816,326,東京都,20.0,50.0,1
2023-05-28,Dステーション坂戸店,3564.68125,-284.66875,320,埼玉県,48.0,109.0,1
2023-05-28,SuperBOSS,3871.35546875,-46.8515625,256,栃木県,55.0,49.0,1
2023-05-28,ZAP,5058.523809523809,-88.80272108843538,147,,,,1
2023-05-28,アスカ熊谷店,3928.0,-315.46315789473687,190,埼玉県,50.0,164.0,1
2023-05-28,チャンピオン田名店,2417.2738095238096,-143.91071428571428,168,神奈川県,20.0,41.0,1
2023-05-28,パラッツォ川越店,3106.79375,-63.83125,320,埼玉県,58.0,84.0,1
2023-05-28,パールショップともえ川越店,3573.0767326732675,-50.58168316831683,404,埼玉県,87.0,178.0,1
2023-05-28,マルハン厚木店,4238.759825327511,-19.213973799126638,229,神奈川県,7.0,149.0,1
2023-05-28,マルハン平塚店,3981.609958506224,-110.3734439834025,241,神奈川県,53.0,95.0,1
2023-05-28,マルハン相模原店,4843.4473684210525,209.53947368421052,304,神奈川県,81.0,232.0,1
2023-05-28,マルハン綾瀬上土棚店,4385.045045045045,177.92792792792793,222,神奈川県,28.0,119.0,1
2023-05-28,マルハン茅ヶ崎店,3996.05,41.5,200,神奈川県,38.0,72.0,1
2023-05-29,BIG,2666.3393393393394,-34.86186186186186,333,,,,0
2023-05-29,KING,2565.427777777778,4.694444444444445,360,,,,0
2023-05-29,SuperBOSS,2697.63671875,-34.68359375,256,栃木県,21.0,35.0,0
2023-05-29,アビバ海老名店,1759.528735632184,1.7413793103448276,348,神奈川県,20.0,15.0,0
2023-05-29,ニュークラウン川越2号店,4517.07650273224,-198.78142076502732,183,埼玉県,9.0,96.0,0
2023-05-29,パラッツォ川越店,2030.815625,-89.615625,320,埼玉県,30.0,43.0,0
2023-05-29,パールショップともえ川越店,2792.878712871287,-27.792079207920793,404,埼玉県,38.0,159.0,0
2023-05-29,マルハンメガシティ横浜町田,4236.388278388278,-221.97802197802199,546,神奈川県,65.0,229.0,0
2023-05-29,ミリオン習志野店,2166.075,94.9375,160,千葉県,50.0,10.0,0
2023-05-30,イーグルNO.1,894.4824561403509,49.175438596491226,114,千葉県,40.0,64.0,0
2023-05-31,出玉王田無店,1739.6466666666668,61.84,300,東京都,18.0,60.0,0
